Filing Date,Filing Type,Price,Next Price,1d % Change,Next Week Price,1w % Change
2014-11-05,10-Q,121.501,120.457,-0.86,120.145,-1.12
2014-08-07,10-Q,109.691,110.361,0.61,112.544,2.6
2014-05-07,10-Q,108.904,109.102,0.18,108.809,-0.09
2014-02-27,10-K,99.391,99.955,0.57,101.368,1.99
2013-11-06,10-Q,95.247,94.735,-0.54,92.032,-3.38
2013-08-07,10-Q,94.965,94.656,-0.33,93.118,-1.94
2013-05-08,10-Q,108.48,107.613,-0.8,108.744,0.24
2013-02-28,10-K,95.559,96.238,0.71,96.293,0.77
2012-11-07,10-Q,92.325,91.412,-0.99,88.49,-4.15
2012-08-08,10-Q,93.347,92.505,-0.9,93.523,0.19
2012-05-08,10-Q,90.947,90.543,-0.44,90.279,-0.73
2012-02-28,10-K,79.763,79.283,-0.6,80.021,0.32
2011-11-03,10-Q,74.547,74.224,-0.43,72.496,-2.75
2011-08-05,10-Q,62.263,57.057,-8.36,65.364,4.98
2011-05-06,10-Q,65.286,65.763,0.73,65.941,1.0
2011-02-25,10-K,60.78,62.519,2.86,60.593,-0.31
2010-11-05,10-Q,59.17,59.439,0.45,56.613,-4.32
2010-08-06,10-Q,51.589,52.05,0.89,49.934,-3.21
2010-05-10,10-Q,49.862,50.022,0.32,48.172,-3.39
2010-02-25,10-K,43.338,43.216,-0.28,42.841,-1.15
2009-11-05,10-Q,37.654,37.04,-1.63,39.246,4.23
2009-08-05,10-Q,33.891,33.843,-0.14,33.95,0.17
2009-05-01,10-Q,25.241,27.591,9.31,28.682,13.63
2009-02-26,10-K,17.774,17.604,-0.96,14.764,-16.94
2008-11-07,10-Q,34.899,31.334,-10.21,27.228,-21.98
2008-08-06,10-Q,48.379,46.852,-3.16,48.72,0.71
2008-05-09,10-Q,50.196,51.094,1.79,52.668,4.93
2008-02-26,10-K,44.563,44.255,-0.69,43.196,-3.07
2007-11-02,10-Q,49.072,48.503,-1.16,45.9,-6.46
2007-08-08,10-Q,46.584,47.069,1.04,42.402,-8.98
2007-05-08,10-Q,54.434,55.373,1.72,53.192,-2.28
2007-02-28,10-K,54.843,54.42,-0.77,52.211,-4.8
2006-11-07,10-Q,44.79,44.924,0.3,46.373,3.53
2006-08-07,10-Q,39.756,39.181,-1.44,39.395,-0.91
2006-05-10,10-Q,39.206,38.214,-2.53,37.258,-4.97
2006-03-08,10-K,38.646,38.82,0.45,40.245,4.14
2005-11-02,10-Q,32.582,32.614,0.1,33.159,1.77
2005-08-04,10-Q,36.179,34.739,-3.98,34.684,-4.13
2005-05-06,10-Q,29.964,30.792,2.76,30.472,1.7
2005-03-16,10-K,27.316,27.909,2.17,27.117,-0.73
2004-11-08,10-Q,26.177,26.048,-0.49,27.797,6.19
2004-08-03,10-Q,23.574,23.693,0.5,23.364,-0.89
2004-05-10,10-Q,19.768,19.842,0.37,20.613,4.28
2004-03-15,10-K,23.856,24.037,0.76,24.64,3.29
2003-11-13,10-Q,20.108,20.253,0.72,19.886,-1.1
2003-08-06,10-Q,17.575,17.687,0.64,17.591,0.09
2003-05-09,10-Q,15.945,15.945,0.0,15.788,-0.99
2003-03-07,10-K,14.079,13.928,-1.07,14.23,1.07
2002-11-08,10-Q,13.548,13.501,-0.35,13.495,-0.39
2002-08-14,10-Q,13.816,13.876,0.43,13.88,0.46
2002-05-15,10-Q,12.96,12.844,-0.9,12.774,-1.44
2001-11-14,10-Q,10.687,10.821,1.25,10.727,0.37
2001-08-14,10-Q,10.784,10.94,1.45,11.399,5.7
2001-05-15,10-Q,9.274,9.472,2.13,9.805,5.73
2000-11-14,10-Q,7.814,7.793,-0.28,7.836,0.28
2000-08-11,10-Q,8.446,8.403,-0.5,8.169,-3.27
2000-05-15,10-Q,8.662,8.641,-0.24,8.453,-2.41
2023-02-23,10-K,120.498,120.035,-0.38,121.04,0.45
