Filing Date,Filing Type,Price,Next Price,1d % Change,Next Week Price,1w % Change
2013-07-30,10-Q,30.225,29.957,-0.89,30.678,1.5
2013-04-30,10-Q,25.479,25.186,-1.15,26.133,2.56
2013-01-29,10-Q,23.198,23.365,0.72,23.536,1.46
2012-11-16,10-K,20.344,20.753,2.01,21.233,4.37
2012-08-02,10-Q,17.863,18.174,1.74,18.743,4.92
2012-05-02,10-Q,23.899,23.375,-2.19,22.391,-6.31
2012-01-31,10-Q,19.703,19.835,0.67,19.975,1.38
2011-11-18,10-K,17.277,17.138,-0.81,17.208,-0.4
2011-08-05,10-Q,14.986,13.946,-6.94,15.302,2.1
2011-05-06,10-Q,14.856,14.741,-0.77,14.754,-0.69
2011-02-04,10-Q,13.196,13.156,-0.31,13.562,2.77
2010-11-22,10-K,12.504,12.313,-1.52,12.394,-0.87
2010-08-02,10-Q,9.954,9.97,0.16,10.35,3.97
2010-05-04,10-Q,10.444,10.52,0.73,10.713,2.57
2010-02-02,10-Q,8.97,8.962,-0.09,8.866,-1.16
2009-11-20,10-K,8.555,8.635,0.93,8.751,2.29
2009-08-05,10-Q,7.392,7.312,-1.08,7.684,3.95
2009-05-06,10-Q,5.602,5.598,-0.07,5.095,-9.06
2009-02-04,10-Q,3.904,4.048,3.68,3.992,2.25
2008-11-24,10-K,3.376,3.28,-2.84,3.408,0.95
2008-08-06,10-Q,5.97,5.802,-2.81,6.513,9.1
2008-05-08,10-Q,6.333,6.337,0.06,6.421,1.39
2008-02-08,10-Q,7.296,7.4,1.42,7.308,0.16
2007-11-29,10-K,9.206,9.346,1.52,9.13,-0.82
2007-08-10,10-Q,11.204,11.112,-0.82,10.668,-4.78
2007-05-11,10-Q,11.831,11.548,-2.4,11.568,-2.23
2007-02-09,10-Q,13.17,13.054,-0.88,13.19,0.15
2006-12-14,10-K,14.624,14.552,-0.49,14.548,-0.52
2006-08-11,10-Q,11.947,11.971,0.2,12.435,4.08
2006-05-12,10-Q,14.245,14.504,1.82,14.516,1.91
2006-02-10,10-Q,14.185,13.813,-2.62,14.141,-0.31
2005-12-16,10-K,12.463,12.247,-1.73,12.211,-2.02
2005-08-10,10-Q,10.263,10.465,1.97,10.255,-0.08
2005-05-10,10-Q,10.369,10.579,2.02,10.798,4.14
2005-02-16,10-Q,10.067,9.949,-1.17,10.219,1.51
2004-12-10,10-K,11.599,11.725,1.09,11.623,0.21
2004-08-06,10-Q,8.727,8.783,0.64,8.629,-1.12
2004-05-06,10-Q,7.878,7.622,-3.25,7.562,-4.01
2004-02-04,10-Q,7.364,7.344,-0.27,7.466,1.38
2003-12-23,10-K,6.409,6.363,-0.72,6.625,3.37
2003-08-08,10-Q,5.23,5.276,0.88,5.372,2.71
2003-05-13,10-Q,4.623,4.615,-0.17,4.609,-0.3
2003-02-12,10-Q,4.417,4.385,-0.72,4.513,2.17
2002-12-20,10-K,4.144,4.179,0.87,4.12,-0.58
2002-08-14,10-Q,4.092,4.251,3.91,4.17,1.9
2002-05-15,10-Q,4.771,4.771,0.0,4.567,-4.27
2002-02-13,10-Q,4.395,4.343,-1.18,4.215,-4.09
2001-12-20,10-K,3.678,3.764,2.34,3.896,5.92
2001-08-15,10-Q,3.554,3.612,1.63,3.754,5.62
2001-05-16,10-Q,4.0,4.142,3.55,4.014,0.35
2001-02-14,10-Q,4.782,4.92,2.87,4.732,-1.04
2000-12-22,10-K,4.52,4.495,-0.55,4.202,-7.04
2000-08-16,10-Q,4.039,3.821,-5.41,3.577,-11.44
2000-05-17,10-Q,3.24,3.065,-5.4,3.097,-4.43
2000-02-16,10-Q,3.415,3.459,1.28,3.502,2.56
