Filing Date,Filing Type,Price,Next Price,1d % Change,Next Week Price,1w % Change
2002-11-14,10-Q,11.702,12.025,2.76,11.811,0.93
2002-08-13,10-Q,13.649,14.032,2.81,14.195,4.0
2002-05-15,10-Q,18.777,18.333,-2.36,18.869,0.49
2002-03-29,10-K,18.869,19.088,1.16,19.468,3.17
2001-11-14,10-Q,17.716,17.488,-1.29,17.154,-3.17
2001-08-15,10-Q,17.74,18.193,2.56,17.977,1.34
2001-05-15,10-Q,19.107,19.583,2.49,19.817,3.71
2000-11-14,10-Q,15.759,16.001,1.53,16.918,7.35
2000-08-14,10-Q,13.317,13.436,0.89,13.578,1.96
2000-05-15,10-Q,13.673,13.556,-0.85,13.673,0.0
