Filing Date,Filing Type,Price,Next Price,1d % Change,Next Week Price,1w % Change
2008-10-29,10-Q,16.254,17.11,5.27,16.277,0.14
2008-08-01,10-Q,18.644,18.723,0.42,20.152,8.09
2008-05-06,10-Q,21.557,21.651,0.44,21.74,0.85
2008-02-29,10-K,24.374,24.242,-0.54,23.172,-4.93
2007-10-26,10-Q,31.474,31.578,0.33,30.632,-2.67
2007-07-27,10-Q,27.188,27.188,0.0,27.28,0.34
2007-04-27,10-Q,27.924,27.698,-0.81,27.957,0.12
2007-02-28,10-K,23.571,23.485,-0.36,23.617,0.2
2006-10-27,10-Q,24.4,24.162,-0.98,23.876,-2.15
2006-07-28,10-Q,21.569,21.123,-2.07,21.689,0.56
2006-04-27,10-Q,17.941,17.847,-0.52,17.79,-0.84
2006-02-28,10-K,17.879,17.93,0.29,17.899,0.11
2005-10-28,10-Q,13.946,14.29,2.47,14.796,6.1
2005-07-28,10-Q,15.632,15.517,-0.74,15.157,-3.04
2005-04-26,10-Q,16.589,16.535,-0.33,16.994,2.44
2005-03-09,10-K,15.715,15.878,1.04,15.651,-0.41
2004-10-28,10-Q,15.194,15.069,-0.82,13.004,-14.41
2004-08-03,10-Q,21.412,21.426,0.07,21.307,-0.49
2004-04-28,10-Q,22.465,22.247,-0.97,22.64,0.78
2004-02-26,10-K,22.385,22.592,0.92,22.626,1.08
2003-11-07,10-Q,20.462,20.215,-1.21,21.697,6.03
2003-07-31,10-Q,24.194,23.73,-1.92,24.465,1.12
2003-05-13,10-Q,25.8,25.926,0.49,23.913,-7.31
2003-03-10,10-K,22.261,22.078,-0.82,22.7,1.97
2002-11-13,10-Q,22.661,23.15,2.16,24.67,8.86
2002-08-13,10-Q,21.162,21.762,2.84,21.57,1.93
2002-05-15,10-Q,24.082,23.955,-0.53,24.344,1.09
2002-03-29,10-K,24.378,24.31,-0.28,22.922,-5.97
2001-11-13,10-Q,27.037,27.166,0.48,26.853,-0.68
2001-08-13,10-Q,29.007,29.153,0.5,29.395,1.34
2001-05-15,10-Q,31.464,32.376,2.9,31.132,-1.05
2001-03-13,10-K,30.232,29.818,-1.37,29.121,-3.67
2000-11-13,10-Q,36.747,37.441,1.89,37.159,1.12
2000-08-09,10-Q,28.874,29.245,1.28,30.127,4.34
2000-05-09,10-Q,28.1,27.718,-1.36,28.941,2.99
2000-03-02,10-K,24.151,23.438,-2.95,24.915,3.16
2023-02-24,10-K,109.131,108.605,-0.48,106.142,-2.74
