Filing Date,Filing Type,Price,Next Price,1d % Change,Next Week Price,1w % Change
2014-04-01,10-K,27.056,27.485,1.59,26.729,-1.21
2013-12-03,10-Q,27.546,27.616,0.26,27.426,-0.43
2013-08-30,10-Q,23.199,23.38,0.78,23.74,2.33
2013-05-31,10-Q,22.209,22.095,-0.51,22.139,-0.32
2013-04-02,10-K,20.728,20.605,-0.59,20.855,0.61
2012-11-29,10-Q,19.257,19.353,0.5,19.004,-1.31
2012-08-24,10-Q,19.966,19.883,-0.41,19.931,-0.17
2012-05-25,10-Q,17.744,18.061,1.79,17.857,0.64
2012-03-27,10-K,17.115,17.093,-0.13,17.149,0.2
2011-12-01,10-Q,13.505,13.436,-0.51,13.462,-0.32
2011-08-26,10-Q,11.765,11.883,1.01,11.249,-4.39
2011-05-27,10-Q,11.462,11.367,-0.82,10.786,-5.89
2011-03-30,10-K,10.701,10.624,-0.72,11.013,2.91
2010-11-24,10-Q,9.902,9.872,-0.3,9.484,-4.22
2010-08-27,10-Q,8.732,8.577,-1.77,8.894,1.85
2010-05-28,10-Q,9.618,9.578,-0.42,9.303,-3.28
2010-03-30,10-K,9.11,8.966,-1.57,9.409,3.29
2009-12-01,10-Q,8.097,8.07,-0.34,7.738,-4.44
2009-08-28,10-Q,7.655,7.533,-1.59,7.583,-0.93
2009-06-02,10-Q,6.403,6.417,0.23,6.472,1.08
2009-03-31,10-K,5.331,5.327,-0.08,5.354,0.43
2008-11-21,10-Q,4.126,4.372,5.97,4.198,1.76
2008-08-22,10-Q,7.415,7.325,-1.22,7.467,0.69
2008-05-23,10-Q,6.411,6.506,1.47,6.485,1.15
2008-03-26,10-K,6.868,6.809,-0.86,7.048,2.62
2007-12-05,10-Q,5.918,6.124,3.48,6.165,4.17
2007-08-24,10-Q,6.254,6.252,-0.03,6.201,-0.85
2007-06-07,10-Q,5.624,5.721,1.73,5.815,3.39
2007-03-28,10-K,5.356,5.426,1.32,5.59,4.38
2006-12-01,10-Q,5.431,5.624,3.56,5.643,3.9
2006-09-01,10-Q,5.394,5.426,0.6,5.482,1.64
2006-06-02,10-Q,4.753,4.659,-1.98,4.615,-2.91
2006-03-29,10-K,5.062,5.018,-0.87,4.876,-3.67
2005-12-02,10-Q,4.473,4.445,-0.62,4.571,2.19
2005-09-02,10-Q,4.051,4.186,3.34,4.256,5.06
2005-06-03,10-Q,4.505,4.535,0.66,4.628,2.73
2005-03-30,10-K,4.865,4.875,0.2,4.798,-1.38
2004-12-09,10-Q,4.936,4.942,0.12,4.872,-1.28
2004-09-08,10-Q,4.29,4.229,-1.43,4.43,3.26
2004-06-04,10-Q,5.015,5.076,1.22,4.952,-1.26
2004-03-31,10-K,4.825,4.842,0.37,4.974,3.09
2003-12-08,10-Q,4.199,4.246,1.12,4.152,-1.12
2003-09-09,10-Q,3.944,3.938,-0.15,4.069,3.18
2003-06-10,10-Q,3.741,3.784,1.15,3.702,-1.04
2003-04-25,10-K,3.582,3.664,2.29,3.674,2.56
2002-12-10,10-Q,3.804,3.824,0.51,3.935,3.43
2002-09-10,10-Q,4.104,4.085,-0.47,3.987,-2.84
2002-06-11,10-Q,4.058,4.029,-0.72,3.951,-2.63
2002-04-24,10-K,4.134,4.215,1.95,4.235,2.44
2001-12-11,10-Q,3.617,3.606,-0.29,3.62,0.11
2001-09-11,10-Q,2.947,2.901,-1.54,2.925,-0.72
2001-06-12,10-Q,3.264,3.164,-3.08,3.186,-2.4
2000-12-12,10-Q,2.583,2.535,-1.86,2.306,-10.72
2000-09-11,10-Q,2.08,2.116,1.73,2.116,1.73
2000-06-12,10-Q,1.931,1.913,-0.93,1.877,-2.8
2023-03-29,10-K,76.55,76.91,0.47,78.04,1.95
