Filing Date,Filing Type,Price,Next Price,1d % Change,Next Week Price,1w % Change
2013-08-07,10-Q,35.473,36.293,2.31,36.6,3.18
2013-05-08,10-Q,34.885,34.566,-0.92,34.399,-1.4
2013-02-28,10-K,33.988,33.475,-1.51,35.293,3.84
2012-11-07,10-Q,30.344,29.955,-1.28,29.588,-2.49
2012-08-08,10-Q,30.055,30.144,0.3,29.314,-2.47
2012-05-09,10-Q,27.334,27.18,-0.56,25.727,-5.88
2012-02-28,10-K,32.029,31.665,-1.14,30.05,-6.18
2011-11-09,10-Q,27.177,27.667,1.8,28.049,3.21
2011-08-10,10-Q,23.132,24.265,4.9,24.173,4.5
2011-05-11,10-Q,31.27,31.284,0.05,30.33,-3.0
2011-02-28,10-K,33.618,32.672,-2.81,32.861,-2.25
2010-11-10,10-Q,28.157,28.255,0.35,26.169,-7.06
2010-08-11,10-Q,26.414,26.552,0.52,27.089,2.55
2010-05-11,10-Q,31.391,31.923,1.7,30.381,-3.22
2010-02-25,10-K,28.36,28.035,-1.15,29.464,3.89
2009-11-10,10-Q,27.383,27.86,1.74,28.378,3.63
2009-08-11,10-Q,30.64,31.094,1.48,30.6,-0.13
2009-05-12,10-Q,28.278,26.193,-7.37,27.689,-2.08
2009-02-26,10-K,23.05,22.079,-4.21,21.043,-8.71
2008-11-04,10-Q,25.822,23.113,-10.49,22.293,-13.67
2008-08-05,10-Q,33.576,34.606,3.07,32.044,-4.56
2008-05-07,10-Q,50.236,52.346,4.2,51.144,1.81
2008-02-27,10-K,43.225,43.187,-0.09,44.088,2.0
2007-11-06,10-Q,37.135,35.356,-4.79,33.502,-9.78
2007-08-07,10-Q,33.346,34.148,2.41,30.702,-7.93
2007-05-08,10-Q,40.587,40.63,0.11,40.759,0.42
2007-02-28,10-K,37.124,37.093,-0.08,36.563,-1.51
2006-11-03,10-Q,34.69,35.944,3.62,35.42,2.1
2006-08-07,10-Q,31.11,30.86,-0.8,29.114,-6.42
2006-05-04,10-Q,35.14,34.477,-1.89,33.311,-5.21
2006-03-07,10-K,25.758,26.045,1.12,28.082,9.02
2005-11-03,10-Q,18.12,18.059,-0.34,18.3,0.99
2005-08-04,10-Q,16.405,16.16,-1.49,16.866,2.81
2005-05-05,10-Q,15.0,15.347,2.31,14.025,-6.5
2005-03-08,10-K,17.091,16.809,-1.65,17.982,5.21
2004-11-03,10-Q,13.253,13.701,3.37,14.222,7.31
2004-08-04,10-Q,11.854,11.467,-3.27,11.657,-1.67
2004-05-05,10-Q,8.753,8.578,-1.99,8.4,-4.03
2004-03-12,10-K,8.184,7.942,-2.95,8.788,7.38
2003-11-05,10-Q,7.655,7.722,0.86,7.619,-0.48
2003-08-07,10-Q,6.708,6.862,2.3,7.137,6.41
2003-05-07,10-Q,5.961,5.775,-3.11,6.081,2.01
2003-03-25,10-K,5.575,5.411,-2.94,5.329,-4.41
2002-11-08,10-Q,6.047,5.912,-2.24,6.43,6.33
2002-08-08,10-Q,7.203,7.277,1.03,7.209,0.08
2002-05-07,10-Q,8.006,8.222,2.71,8.231,2.81
2002-03-22,10-K,8.075,8.369,3.64,8.612,6.64
2001-11-09,10-Q,6.08,5.897,-3.0,6.254,2.87
2001-08-10,10-Q,6.424,6.53,1.65,6.544,1.86
2001-05-08,10-Q,6.698,6.727,0.44,6.737,0.58
2001-03-28,10-K,5.625,5.518,-1.9,5.378,-4.39
2000-11-09,10-Q,4.657,4.631,-0.54,4.506,-3.24
2000-08-11,10-Q,5.233,5.258,0.48,5.058,-3.34
2000-05-08,10-Q,5.659,5.576,-1.47,5.568,-1.61
2000-03-23,10-K,6.634,6.593,-0.62,6.431,-3.07
2023-03-01,10-K,170.159,175.182,2.95,172.7,1.49
