Filing Date,Filing Type,Price,Next Price,1d % Change,Next Week Price,1w % Change
2013-05-03,10-Q,63.928,64.633,1.1,66.059,3.33
2013-02-28,10-K,61.374,61.537,0.27,62.599,2.0
2012-11-02,10-Q,53.721,53.699,-0.04,52.822,-1.67
2012-08-03,10-Q,54.976,54.874,-0.18,55.368,0.71
2012-05-07,10-Q,56.039,55.938,-0.18,55.303,-1.31
2012-02-27,10-K,55.297,55.362,0.12,54.973,-0.59
2011-11-04,10-Q,49.676,50.009,0.67,50.604,1.87
2011-08-05,10-Q,46.251,43.935,-5.01,45.906,-0.75
2011-05-05,10-Q,51.711,51.809,0.19,52.341,1.22
2011-02-28,10-K,51.599,50.585,-1.96,50.201,-2.71
2010-11-05,10-Q,48.125,47.911,-0.44,47.296,-1.72
2010-08-09,10-Q,46.156,46.012,-0.31,44.581,-3.41
2010-05-07,10-Q,43.465,45.879,5.55,45.013,3.56
2010-02-26,10-K,39.937,40.011,0.19,40.446,1.28
2009-11-06,10-Q,36.705,37.601,2.44,38.225,4.14
2009-08-07,10-Q,35.894,35.636,-0.72,35.51,-1.07
2009-05-07,10-Q,36.717,37.894,3.21,34.667,-5.58
2009-02-27,10-K,27.083,25.596,-5.49,25.899,-4.37
2008-11-07,10-Q,33.489,34.573,3.24,34.58,3.26
2008-08-08,10-Q,42.075,41.954,-0.29,42.357,0.67
2008-05-09,10-Q,44.732,44.815,0.18,45.322,1.32
2008-02-29,10-K,44.7,44.935,0.53,45.795,2.45
2007-11-09,10-Q,44.461,45.681,2.74,45.539,2.43
2007-08-08,10-Q,49.003,48.834,-0.34,46.414,-5.28
2007-05-10,10-Q,43.406,44.301,2.06,43.863,1.05
2007-03-01,10-K,43.586,43.182,-0.93,43.431,-0.36
2006-11-06,10-Q,45.891,46.327,0.95,46.912,2.23
2006-08-04,10-Q,41.451,40.699,-1.82,40.699,-1.82
2006-05-10,10-Q,50.465,50.073,-0.78,48.788,-3.32
2006-03-14,10-K,47.571,47.651,0.17,47.535,-0.08
2005-11-09,10-Q,45.087,45.684,1.33,45.533,0.99
2005-08-09,10-Q,43.956,43.896,-0.14,43.343,-1.39
2005-05-10,10-Q,42.844,44.172,3.1,44.412,3.66
2005-03-14,10-K,45.781,45.087,-1.52,43.951,-4.0
2004-11-05,10-Q,48.536,48.856,0.66,50.192,3.41
2004-08-05,10-Q,42.059,41.545,-1.22,41.22,-2.0
2004-05-10,10-Q,40.801,41.137,0.82,41.013,0.52
2004-03-05,10-K,41.013,40.689,-0.79,40.607,-0.99
2003-11-14,10-Q,42.348,42.33,-0.04,41.691,-1.55
2003-08-14,10-Q,37.093,37.256,0.44,37.203,0.3
2003-05-15,10-Q,36.743,36.132,-1.66,35.87,-2.38
2003-03-06,10-K,32.191,31.942,-0.78,32.139,-0.16
2002-11-14,10-Q,36.345,36.454,0.3,36.981,1.75
2002-08-14,10-Q,37.309,37.649,0.91,37.994,1.83
2002-05-15,10-Q,34.208,34.139,-0.2,33.377,-2.43
2001-11-14,10-Q,30.862,31.004,0.46,30.958,0.31
2001-08-14,10-Q,31.72,31.669,-0.16,31.386,-1.05
2001-05-15,10-Q,32.619,32.828,0.64,33.784,3.57
2001-04-02,10-K,31.421,30.081,-4.26,30.33,-3.47
2000-11-14,10-Q,33.574,33.153,-1.26,33.89,0.94
2000-08-14,10-Q,32.842,32.421,-1.28,31.266,-4.8
2000-05-15,10-Q,35.366,34.633,-2.07,34.319,-2.96
2000-03-30,10-K,32.713,35.183,7.55,33.446,2.24
2023-02-21,10-K,178.46,176.61,-1.04,182.49,2.26
